timestamp,sensor_1,sensor_2
1700057004.2524962,54.73,34.74
1700057004.3245218,53.12,35.63
1700057004.3970866,55.11,37.86
1700057004.4691706,53.80,38.26
1700057004.5407474,51.96,36.93
1700057004.6130204,53.16,36.31
1700057004.6845977,52.70,37.26
1700057004.7565956,56.27,39.12
1700057004.8291085,51.94,35.89
1700057004.9011486,57.32,36.99
1700057004.9728177,54.22,33.44
1700057005.0448143,50.95,36.95
1700057005.1173353,55.13,37.96
1700057005.1886911,53.02,36.81
1700057005.2606297,54.96,34.94
1700057005.3328657,54.76,35.46
1700057005.4055288,52.99,36.15
1700057005.477066,54.59,40.09
1700057005.549063,52.11,34.45
1700057005.620298,53.92,34.49
1700057005.6928115,54.00,36.16
1700057005.7649071,50.70,38.34
1700057005.8364468,53.31,36.46
1700057005.9092155,50.96,35.50
1700057005.9808726,55.55,34.27
1700057006.0538273,53.48,35.59
1700057006.1254313,53.96,38.28
1700057006.1970718,52.45,36.99
1700057006.269088,51.02,36.03
1700057006.3411186,54.24,35.99
1700057006.4127705,52.81,36.86
1700057006.484437,51.00,37.25
1700057006.5565064,51.58,36.44
1700057006.6290772,51.34,35.87
1700057006.7006166,55.47,36.49
1700057006.772632,52.03,36.16
1700057006.8451347,51.81,37.03
1700057006.916717,51.54,37.08
1700057006.9893115,49.63,36.02
1700057007.061395,56.33,34.63
1700057007.132907,56.64,36.21
1700057007.2045407,50.75,38.39
1700057007.2771354,49.68,36.80
1700057007.3486805,50.77,35.09
1700057007.4212515,53.14,36.33
1700057007.4928203,54.48,36.74
1700057007.564767,49.53,37.76
1700057007.6372814,50.92,35.34
1700057007.7090402,51.81,34.61
1700057007.7805538,51.60,36.02
1700057007.8525944,53.48,39.00
1700057007.9252064,50.80,37.66
1700057007.9967902,51.30,36.18
1700057008.0688565,51.11,33.92
1700057008.1406398,53.30,37.67
1700057008.21328,51.34,37.86
1700057008.2848415,49.81,34.71
1700057008.3571749,52.83,36.00
1700057008.4287896,51.01,34.38
1700057008.5003948,51.82,37.30
1700057008.572459,50.13,36.62
1700057008.6447756,51.32,35.79
1700057008.7163768,51.00,35.64
1700057008.7889843,50.23,35.78
1700057008.8610733,51.39,39.28
1700057008.9326313,52.06,38.61
1700057009.0052278,47.99,35.79
1700057009.0768697,51.01,37.07
1700057009.1488621,51.29,36.42
1700057009.2201738,48.41,39.12
1700057009.2929056,51.22,38.83
1700057009.3645432,49.25,36.53
1700057009.4376652,52.99,34.83
1700057009.5091984,50.24,35.27
1700057009.5809815,47.50,38.29
1700057009.6529317,50.84,38.37
1700057009.7244987,49.34,35.34
1700057009.7971375,53.20,37.18
1700057009.8691723,52.34,37.22
1700057009.9406857,48.75,39.60
1700057010.0133185,50.86,36.49
1700057010.0850391,49.37,35.32
1700057010.157038,53.19,37.04
1700057010.2286286,49.36,36.11
1700057010.3012064,48.41,38.88
1700057010.3732357,50.98,37.60
1700057010.4452891,49.27,36.34
1700057010.5170062,55.23,36.89
1700057010.5892508,50.98,38.27
1700057010.661249,47.49,38.71
1700057010.732963,49.78,37.00
1700057010.8043013,48.09,34.96
1700057010.8769705,52.10,37.27
1700057010.9485703,51.34,37.50
1700057011.0212252,47.53,37.98
1700057011.092876,49.06,36.07
1700057011.1648781,50.15,35.92
1700057011.236545,50.24,37.59
1700057011.3085055,51.25,37.75
1700057011.3809843,46.44,36.12
1700057011.4525452,48.99,35.96
1700057011.5241861,48.85,35.46
1700057011.5967195,50.74,38.66
1700057011.6687562,50.62,37.56
1700057011.7402825,48.50,36.51
1700057011.8128798,47.91,34.97
1700057011.8853953,48.18,34.10
1700057011.9573998,51.13,37.43
1700057012.0290487,51.19,37.28
1700057012.100351,49.25,35.62
1700057012.1723711,50.53,33.46
1700057012.2447877,48.97,35.03
1700057012.3162756,51.61,37.52
1700057012.3889105,50.25,37.45
1700057012.4611337,47.27,36.55
1700057012.5324175,51.32,34.90
1700057012.605192,49.78,36.24
1700057012.677287,48.97,38.76
1700057012.74854,48.71,36.55
1700057012.8210468,48.13,35.62
1700057012.892584,51.51,35.00
1700057012.9645758,47.85,36.65
1700057013.0370903,47.22,37.28
1700057013.108659,48.68,34.16
1700057013.1803205,47.53,34.49
1700057013.2523794,52.06,34.75
1700057013.324975,49.19,35.29
1700057013.397345,47.58,38.13
1700057013.4686685,47.27,36.55
1700057013.5402465,47.06,36.30
1700057013.612924,52.26,36.90
1700057013.6845434,49.70,35.57
1700057013.7575495,47.50,36.47
1700057013.829198,48.41,37.48
1700057013.9007967,44.07,34.86
1700057013.9728048,50.50,35.52
1700057014.0449677,48.95,35.69
1700057014.1166995,47.57,37.48
1700057014.189195,47.92,36.70
1700057014.2611947,44.76,35.60
1700057014.3327599,47.80,36.09
1700057014.4053154,44.41,36.85
1700057014.47632,46.09,37.03
1700057014.5483406,48.32,38.05
1700057014.6210577,48.75,36.85
1700057014.6926,48.74,38.27
1700057014.764665,49.27,38.14
1700057014.8362722,46.57,35.93
1700057014.9087558,48.09,35.57
1700057014.9808095,47.95,36.98
1700057015.053382,48.90,37.65
1700057015.1248622,50.98,37.18
1700057015.1965227,43.61,36.02
1700057015.269474,48.80,37.91
1700057015.3409917,47.94,35.64
1700057015.4132044,46.06,38.40
1700057015.4845898,46.92,39.68
1700057015.556949,45.52,36.41
1700057015.6286142,51.01,35.73
1700057015.700241,48.74,35.90
1700057015.7732406,46.22,37.31
1700057015.8448625,47.74,36.54
1700057015.9165275,45.59,36.30
1700057015.988985,49.71,35.51
1700057016.060986,47.07,36.26
1700057016.1326184,45.52,39.52
1700057016.2051911,46.68,36.54
1700057016.2772148,45.18,35.66
1700057016.3488712,49.13,36.65
1700057016.4205484,49.27,36.03
1700057016.493032,46.23,38.06
1700057016.5650797,42.35,36.98
1700057016.6367931,44.42,35.62
1700057016.70832,50.34,34.40
1700057016.7813284,50.68,35.86
1700057016.8519628,45.77,38.03
1700057016.9246857,44.75,36.22
1700057016.996213,46.91,35.68
1700057017.0691507,50.17,37.03
1700057017.14061,48.81,36.23
1700057017.2133534,43.95,37.08
1700057017.2849357,48.31,35.46
1700057017.356944,47.69,36.22
1700057017.4287267,47.54,37.36
1700057017.500433,48.62,37.57
1700057017.5728836,47.51,35.42
1700057017.6454458,47.21,35.70
1700057017.7169569,47.46,35.28
1700057017.788652,49.47,38.25
1700057017.8616354,48.62,38.50
1700057017.9332795,46.63,35.82
1700057018.0048988,47.09,35.58
1700057018.076902,47.72,37.31
1700057018.1484082,47.77,37.76
1700057018.2211003,48.64,36.66
1700057018.2926037,45.82,36.20
1700057018.3646786,48.46,36.57
1700057018.4369931,47.46,35.57
1700057018.508619,46.62,38.39
1700057018.5811145,46.79,36.48
1700057018.6527667,48.58,37.81
1700057018.7253098,47.48,35.34
1700057018.7967997,48.56,35.10
1700057018.8688512,46.36,37.76
1700057018.9408386,45.21,36.22
1700057019.0124362,45.83,34.53
1700057019.084443,49.28,35.73
1700057019.1569674,48.15,34.74
1700057019.229132,45.70,37.85
1700057019.3008208,49.54,36.76
1700057019.3729157,47.02,36.24
1700057019.4444406,50.80,36.70
1700057019.5168154,47.96,35.27
1700057019.588485,49.56,35.73
1700057019.6611338,47.58,37.51
1700057019.7326827,44.73,36.01
1700057019.8043027,50.65,36.53
1700057019.87739,47.29,35.68
1700057019.9488606,45.43,36.76
1700057020.020441,45.12,36.44
1700057020.092885,45.08,35.48
1700057020.16491,49.59,35.44
1700057020.236563,48.50,38.19
1700057020.3091953,46.00,36.84
1700057020.3804898,46.04,35.51
1700057020.453087,45.81,36.50
1700057020.5247767,46.69,36.09
1700057020.5972886,44.58,36.07
1700057020.6687465,46.21,35.93
1700057020.741454,44.38,33.74
1700057020.8131073,49.77,36.71
1700057020.8851154,45.75,36.40
1700057020.95663,47.79,37.82
1700057021.0291593,46.38,35.45
1700057021.100833,47.22,34.37
1700057021.172918,45.78,34.59
1700057021.2455292,47.49,36.05
1700057021.3171878,48.23,37.25
1700057021.3888578,45.63,33.65
1700057021.4609165,45.67,34.60
1700057021.5333307,48.17,34.19
1700057021.6049342,45.63,36.46
1700057021.6773586,49.38,37.54
1700057021.7491305,44.26,34.34
1700057021.8208842,50.52,34.21
1700057021.8926306,46.26,34.56
1700057021.964619,45.38,36.27
1700057022.0367978,44.65,35.65
1700057022.1085143,44.95,32.75
1700057022.1804755,48.48,34.79
1700057022.2531629,45.75,36.54
1700057022.3246691,46.73,36.75
1700057022.396268,47.22,36.14
1700057022.4682848,44.25,34.18
1700057022.5409367,61.13,33.50
1700057022.6124508,47.40,35.73
1700057022.684546,44.56,36.14
1700057022.7570643,45.91,36.42
1700057022.8286018,46.90,34.68
1700057022.9010022,53.28,33.38
1700057022.972565,46.44,36.45
1700057023.0441165,43.22,36.74
1700057023.1166203,43.50,33.97
1700057023.1886578,44.24,33.75
1700057023.261218,50.77,35.55
1700057023.3327985,54.90,35.57
1700057023.4044266,51.16,35.01
1700057023.4774368,43.37,35.71
1700057023.5489552,44.46,34.94
1700057023.6205537,45.19,34.32
1700057023.6933935,43.11,36.23
1700057023.7653942,45.36,35.43
1700057023.837041,47.87,33.92
1700057023.90865,50.79,33.63
1700057023.980654,43.79,34.29
1700057024.05235,43.43,35.66
1700057024.1248944,42.02,35.57
1700057024.1965544,49.55,33.92
1700057024.2684789,45.88,34.42
1700057024.3420253,48.27,35.37
1700057024.4125888,45.59,34.77
1700057024.4846094,42.40,33.96
1700057024.5571406,45.36,34.27
1700057024.6291838,48.43,32.92
1700057024.701803,45.78,37.02
1700057024.7723525,47.69,36.07
1700057024.8449917,47.72,33.24
1700057024.9164696,41.42,32.53
1700057024.989519,45.27,33.46
1700057025.0610867,41.01,35.01
1700057025.1326172,45.31,33.68
1700057025.2052128,43.60,31.46
1700057025.27722,47.25,31.07
1700057025.34877,45.94,32.36
1700057025.4207568,42.93,32.71
1700057025.4924355,46.81,33.85
1700057025.5644424,44.96,31.48
1700057025.6370034,45.31,31.15
1700057025.708549,47.68,31.86
1700057025.7801764,43.60,32.43
1700057025.852721,45.03,31.58
1700057025.925334,41.94,31.45
1700057025.996855,47.32,29.43
1700057026.0688775,44.66,28.78
1700057026.1404107,43.50,31.98
1700057026.2125766,44.47,36.11
1700057026.2845774,45.33,34.35
1700057026.356136,46.06,34.52
1700057026.4283931,46.77,36.34
1700057026.50098,44.29,34.40
1700057026.5729494,43.41,34.82
1700057026.6444695,43.36,33.29
1700057026.717058,47.93,35.59
1700057026.7886448,47.52,36.28
1700057026.8612285,45.22,34.68
1700057026.9328623,45.17,34.10
1700057027.004423,46.65,34.32
1700057027.076488,49.58,36.42
1700057027.149109,48.75,36.76
1700057027.2206795,43.20,33.49
1700057027.292731,43.74,36.00
1700057027.3651547,43.98,35.42
1700057027.4367557,44.02,37.28
1700057027.5093598,45.66,37.32
1700057027.5804188,43.59,36.29
1700057027.652927,40.74,36.76
1700057027.724462,45.65,34.09
1700057027.797488,45.37,37.39
1700057027.868449,46.33,36.84
1700057027.9411113,44.55,36.42
1700057028.012813,44.85,35.89
1700057028.0847826,49.57,34.05
1700057028.156346,45.90,36.83
1700057028.2288368,45.34,37.14
1700057028.3013656,44.46,35.28
1700057028.372393,47.79,33.98
1700057028.4449384,45.16,34.74
1700057028.516551,44.88,36.90
1700057028.5896132,47.48,37.03
1700057028.6611464,42.57,35.91
1700057028.732771,46.84,35.41
1700057028.8048546,45.18,35.78
1700057028.8768544,42.43,38.61
1700057028.949419,44.43,35.79
1700057029.0209403,43.70,36.36
1700057029.0929527,47.00,35.40
1700057029.164529,45.33,36.72
1700057029.237072,43.58,40.51
1700057029.3085835,46.37,42.15
1700057029.3805802,44.14,54.71
1700057029.452277,47.22,41.41
1700057029.5248985,45.36,31.81
1700057029.5975122,43.61,37.30
1700057029.669514,43.37,37.10
1700057029.741151,42.41,31.88
1700057029.8128495,47.14,33.09
1700057029.8842714,44.08,34.46
1700057029.9567847,44.78,34.76
1700057030.0283985,43.19,39.48
1700057030.1009595,44.76,38.41
1700057030.1729612,46.75,40.34
1700057030.2445166,42.34,42.51
1700057030.3170578,42.29,42.22
1700057030.3881707,44.30,42.54
1700057030.4607391,43.10,36.79
1700057030.5322702,46.79,38.05
1700057030.6049013,45.24,36.53
1700057030.6768997,42.70,36.41
1700057030.7485545,45.17,35.56
1700057030.8211386,44.26,35.08
1700057030.8934007,44.58,36.81
1700057030.9649158,44.23,38.10
1700057031.0365872,43.66,36.26
1700057031.1093125,46.56,36.79
1700057031.1802912,43.97,34.69
1700057031.2529037,45.92,37.40
1700057031.3245966,42.90,37.94
1700057031.3961682,42.76,33.39
1700057031.4687586,45.43,34.83
1700057031.541179,43.97,34.51
1700057031.6128237,43.06,38.82
1700057031.6848955,44.14,33.19
1700057031.75657,42.79,36.61
1700057031.8291843,44.95,31.81
1700057031.901241,44.08,31.14
1700057031.9732423,43.57,34.43
1700057032.04496,44.02,30.90
1700057032.117419,42.33,28.49
1700057032.1894243,45.58,30.21
1700057032.2611246,43.29,30.38
1700057032.3328042,44.17,30.49
1700057032.4054163,42.33,31.22
1700057032.4765866,42.11,31.63
1700057032.5491688,47.17,29.79
1700057032.6207798,44.29,28.01
1700057032.6927795,42.77,31.08
1700057032.7653136,43.08,30.85
1700057032.8369603,42.37,29.18
1700057032.908686,45.78,29.71
1700057032.9806128,44.04,30.37
1700057033.053053,42.62,30.03
1700057033.1245546,44.60,29.58
1700057033.1964986,43.21,28.95
1700057033.2690573,46.80,29.14
1700057033.340686,44.95,31.18
1700057033.4129977,43.43,30.63
1700057033.4850714,42.81,30.26
1700057033.5567017,42.57,28.02
1700057033.6284032,45.60,27.74
1700057033.7009602,42.53,29.00
1700057033.772969,43.12,31.08
1700057033.8444955,44.37,29.15
1700057033.9163861,41.96,28.38
1700057033.9904177,45.37,32.14
1700057034.0609221,43.72,30.85
1700057034.1326108,40.16,30.22
1700057034.20413,43.89,28.12
1700057034.2771294,44.81,29.65
1700057034.348644,44.55,28.94
1700057034.4211752,42.80,31.19
1700057034.4921746,41.46,30.21
1700057034.564736,44.76,28.39
1700057034.6361382,42.44,29.46
1700057034.7087045,44.61,31.97
1700057034.7807012,43.28,31.07
1700057034.8522146,42.65,30.11
1700057034.9247491,44.87,28.94
1700057034.9968247,42.24,29.67
1700057035.0693207,43.29,35.15
1700057035.1408963,43.36,32.34
1700057035.2125936,42.84,35.99
1700057035.2845979,44.38,36.10
1700057035.356176,43.23,38.35
1700057035.4288702,45.40,42.36
1700057035.4999506,45.29,44.41
1700057035.573479,44.30,39.27
1700057035.6449964,49.73,43.96
1700057035.7166562,45.96,43.86
1700057035.7887213,46.89,46.93
1700057035.8613603,47.50,51.08
1700057035.9330645,43.88,43.79
1700057036.0051847,49.61,42.10
1700057036.0771327,46.58,44.82
1700057036.1482337,45.75,46.43
1700057036.2213626,45.94,47.32
1700057036.2934198,44.25,46.09
1700057036.3649354,49.48,46.06
1700057036.436687,46.78,47.45
1700057036.5083306,45.62,47.04
1700057036.581277,44.81,49.81
1700057036.6529949,46.12,46.82
1700057036.724537,48.60,45.90
1700057036.7965872,46.25,46.86
1700057036.8692029,44.12,47.09
1700057036.940796,44.79,46.48
1700057037.012778,44.93,43.54
1700057037.0848458,49.94,45.61
1700057037.1565318,46.29,46.88
1700057037.2290378,43.25,46.12
1700057037.3011024,44.24,45.95
1700057037.3727005,45.45,45.17
1700057037.445322,48.70,47.70
1700057037.5169585,46.50,49.56
1700057037.5889783,46.17,46.64
1700057037.6610608,45.52,45.23
1700057037.7327995,46.38,46.55
1700057037.804238,48.62,48.08
1700057037.8772962,46.85,47.62
1700057037.948783,46.40,48.05
1700057038.0206406,47.12,43.90
1700057038.0936484,45.88,44.35
1700057038.1652858,47.51,48.38
1700057038.236968,44.95,47.32
1700057038.308646,45.11,43.90
1700057038.381728,47.50,42.80
1700057038.453292,45.62,43.76
1700057038.5249162,45.92,45.92
1700057038.5969615,45.96,46.66
1700057038.6685703,45.77,44.35
1700057038.7404025,48.37,43.03
1700057038.8130643,45.78,42.71
1700057038.88501,44.81,44.06
1700057038.956667,44.26,38.58
1700057039.0288465,43.12,38.06
1700057039.10079,49.11,35.86
1700057039.1723664,46.22,35.45
1700057039.2449908,45.37,37.85
1700057039.3166049,45.56,39.26
1700057039.3882823,45.88,42.42
1700057039.460801,49.82,41.21
1700057039.5334022,45.72,43.87
1700057039.6053345,45.05,44.45
1700057039.6769018,46.29,45.73
1700057039.7494223,44.56,43.30
1700057039.820987,49.48,42.47
1700057039.8929763,45.61,43.25
1700057039.9646566,44.92,43.10
1700057040.036846,45.22,42.72
1700057040.1082962,45.67,41.07
1700057040.180301,50.08,42.96
1700057040.2526886,45.81,43.11
1700057040.325313,45.45,43.65
1700057040.3963227,46.60,42.92
1700057040.4690485,44.24,41.87
1700057040.541527,49.64,44.13
1700057040.6125839,47.32,43.69
1700057040.6849363,46.05,42.18
1700057040.7574012,45.93,44.03
1700057040.829012,45.39,43.35
1700057040.9010339,49.54,44.06
1700057040.9726074,46.13,43.81
1700057041.0443847,46.21,42.15
1700057041.1166894,44.98,44.00
1700057041.1886418,45.90,42.09
1700057041.260953,49.13,44.50
1700057041.3331115,46.41,44.85
1700057041.405185,44.11,44.14
1700057041.4776928,46.07,42.86
1700057041.5492642,46.36,43.71
1700057041.6214418,47.60,44.80
1700057041.6924257,45.48,44.98
1700057041.764941,43.81,45.11
1700057041.836569,46.08,42.15
1700057041.9086478,46.18,43.35
1700057041.9811125,47.01,46.16
1700057042.052702,45.05,45.06
1700057042.124741,44.64,42.33
1700057042.196915,46.90,41.73
1700057042.2693782,45.45,42.26
1700057042.3410149,46.67,44.22
1700057042.4132533,44.74,43.19
1700057042.4851997,44.77,43.51
1700057042.5567183,47.90,41.88
1700057042.629268,44.65,41.10
1700057042.7012846,45.57,42.44
1700057042.7727242,45.67,44.22
1700057042.8452432,44.89,203.26
1700057042.9167845,47.80,213.08
1700057042.9888506,46.23,76.06
1700057043.0613728,46.52,94.12
1700057043.1325436,46.84,39.82
1700057043.204209,46.59,69.33
1700057043.27678,50.52,47.16
1700057043.3483143,46.82,41.13
1700057043.4209247,45.24,44.07
1700057043.4929256,44.70,44.60
1700057043.5645378,45.60,42.18
1700057043.6371746,48.33,42.87
1700057043.7091575,46.99,42.94
1700057043.7804275,44.37,42.25
1700057043.8530164,46.37,43.39
1700057043.9246933,45.01,41.90
1700057043.996637,48.72,41.55
1700057044.069177,44.60,43.28
1700057044.141215,44.14,43.69
1700057044.2122173,44.60,41.63
1700057044.2852204,44.27,42.98
1700057044.356405,47.31,46.75
1700057044.4294438,45.12,39.61
1700057044.5004475,44.03,91.38
1700057044.5730186,44.77,159.23
1700057044.6455739,44.21,181.85
1700057044.7167497,47.00,136.52
1700057044.788745,44.93,83.18
1700057044.8612802,45.21,47.94
1700057044.9328482,46.62,42.15
1700057045.0048494,45.86,53.66
1700057045.0773718,47.35,44.31
1700057045.149426,45.32,43.62
1700057045.220955,43.43,40.90
1700057045.2929547,45.52,38.20
1700057045.3645122,44.96,40.70
1700057045.4371264,45.92,40.76
1700057045.5091784,44.89,41.68
