timestamp,sensor_1,sensor_2
1700069368.3026564,151.28,111.72
1700069368.3736732,139.89,109.47
1700069368.4461899,140.87,106.84
1700069368.5178003,146.10,104.60
1700069368.5909548,140.53,108.77
1700069368.6619625,146.55,109.81
1700069368.7345016,139.89,106.46
1700069368.8056436,154.48,103.29
1700069368.8782532,144.40,103.89
1700069368.9502482,141.33,107.89
1700069369.0228126,146.57,109.93
1700069369.094337,141.56,107.45
1700069369.1662917,135.93,102.98
1700069369.23782,145.19,104.05
1700069369.3101425,143.48,107.95
1700069369.3822393,130.32,110.68
1700069369.454247,136.45,108.19
1700069369.526777,142.99,101.95
1700069369.5988228,135.01,102.25
1700069369.6698322,141.98,106.51
1700069369.7423766,146.26,107.44
1700069369.814905,131.02,103.69
1700069369.886429,139.38,99.42
1700069369.9584308,140.63,102.12
1700069370.0309582,133.25,104.81
1700069370.1024764,143.03,106.36
1700069370.174486,138.28,105.00
1700069370.2466989,131.08,101.14
1700069370.3182604,141.18,101.03
1700069370.3908265,137.00,105.08
1700069370.4618313,146.31,105.60
1700069370.5343895,138.34,102.74
1700069370.6059108,134.46,101.86
1700069370.6780965,139.36,100.79
1700069370.7510645,141.38,106.02
1700069370.82176,148.21,107.10
1700069370.8942537,137.92,102.99
1700069370.9663336,136.54,99.71
1700069371.03859,139.56,100.13
1700069371.1111171,139.09,104.55
1700069371.1827078,148.18,105.08
1700069371.2547066,139.27,102.69
1700069371.326245,137.11,101.43
1700069371.3987713,142.24,100.77
1700069371.4697978,139.56,104.46
1700069371.5429478,150.41,108.36
1700069371.614508,137.34,104.33
1700069371.6865547,139.86,100.22
1700069371.758555,142.89,101.11
1700069371.830075,142.23,107.53
1700069371.9026582,150.46,111.46
1700069371.9746702,141.75,110.11
1700069372.0461965,143.64,105.14
1700069372.1187594,145.22,104.42
1700069372.1903138,137.80,104.99
1700069372.2623081,152.39,107.24
1700069372.3349166,137.90,105.01
1700069372.4064703,134.28,101.70
1700069372.4784827,139.05,102.40
1700069372.5505717,131.38,103.48
1700069372.6220975,145.20,107.59
1700069372.6948314,143.48,101.76
1700069372.7658308,151.55,97.77
1700069372.838349,154.50,100.86
1700069372.909947,156.15,105.45
1700069372.9825802,166.60,105.86
1700069373.0545812,159.18,101.85
1700069373.1262543,155.40,102.28
1700069373.1985006,159.14,102.50
1700069373.2705324,161.32,107.05
1700069373.342059,173.01,105.77
1700069373.4146514,162.60,102.64
1700069373.4862356,159.49,103.99
1700069373.5582385,163.37,104.36
1700069373.6307528,160.53,104.31
1700069373.7018082,170.95,111.08
1700069373.7748106,161.03,105.17
1700069373.846047,157.93,102.31
1700069373.918625,163.47,101.65
1700069373.9901485,160.07,105.22
1700069374.0621736,170.44,110.10
1700069374.1347,162.64,108.73
1700069374.2062683,157.24,102.32
1700069374.2782795,162.56,101.55
1700069374.3498006,162.70,107.93
1700069374.4223337,174.33,114.18
1700069374.4948554,164.89,110.75
1700069374.565873,163.00,109.06
1700069374.638404,164.27,106.12
1700069374.7105286,163.72,109.35
1700069374.7830443,171.82,110.15
1700069374.8540974,161.90,107.64
1700069374.9266565,159.54,103.30
1700069374.9981997,161.22,103.86
1700069375.0702188,159.27,105.23
1700069375.14276,170.03,109.90
1700069375.2143135,159.54,105.51
1700069375.2859519,157.66,102.91
1700069375.357888,160.54,103.13
1700069375.4305253,159.35,107.60
1700069375.5020957,169.80,110.28
1700069375.5741055,160.69,107.08
1700069375.6466932,154.25,103.73
1700069375.7187567,158.49,103.43
1700069375.7903514,158.44,109.77
1700069375.8623524,167.69,107.95
1700069375.934163,159.01,105.13
1700069376.0067492,155.03,101.53
1700069376.0777535,161.61,102.90
1700069376.1503725,159.59,104.90
1700069376.2219322,170.63,108.93
1700069376.294446,159.26,107.78
1700069376.366443,157.69,105.35
1700069376.4379778,163.91,104.28
1700069376.5105057,159.77,107.19
1700069376.582018,170.27,109.77
1700069376.6550312,161.26,108.67
1700069376.7260711,159.59,104.79
1700069376.7986279,161.26,104.34
1700069376.870618,160.13,107.29
1700069376.9420662,168.61,111.00
1700069377.0146053,157.63,107.27
1700069377.0861235,156.30,102.52
1700069377.1581216,162.34,101.44
1700069377.230655,157.57,108.40
1700069377.3021793,167.65,110.22
1700069377.3741834,156.79,106.85
1700069377.4467,154.39,104.26
1700069377.5182445,162.41,106.18
1700069377.5898123,158.03,107.08
1700069377.662792,168.60,108.57
1700069377.7346213,159.95,105.54
1700069377.806219,153.45,104.25
1700069377.8782206,158.72,105.09
1700069377.9507875,159.20,109.62
1700069378.0223098,167.36,109.45
1700069378.0948644,158.45,107.51
1700069378.1668675,135.57,101.56
1700069378.2384858,433.19,102.82
1700069378.3110526,277.30,108.81
1700069378.3820379,234.60,116.41
1700069378.4545553,255.27,115.73
1700069378.525808,186.91,107.98
1700069378.5983458,168.50,106.38
1700069378.6703408,157.88,110.42
1700069378.7418756,165.51,111.41
1700069378.8139439,157.06,107.23
1700069378.8864756,150.93,103.86
1700069378.9584763,156.57,104.40
1700069379.0300653,152.39,110.52
1700069379.1025894,162.49,114.93
1700069379.1745942,155.94,109.97
1700069379.2459412,148.21,106.30
1700069379.318489,155.25,103.42
1700069379.3908422,152.20,109.12
1700069379.4628434,160.94,108.83
1700069379.5343883,151.03,102.78
1700069379.6064904,150.73,102.97
1700069379.6785057,155.23,103.94
1700069379.750703,153.64,106.90
1700069379.822411,158.95,107.70
1700069379.8939362,150.48,105.75
1700069379.9669476,148.54,104.51
1700069380.038515,152.92,106.93
1700069380.1100621,152.10,106.72
1700069380.182052,156.26,110.01
1700069380.2545655,149.28,105.94
1700069380.3261116,146.96,103.76
1700069380.3986409,154.28,105.39
1700069380.4706545,151.31,110.66
1700069380.5421681,157.78,109.94
1700069380.6137266,149.33,103.56
1700069380.6862633,146.94,102.83
1700069380.7582684,152.46,103.78
1700069380.8303432,149.52,108.41
1700069380.902941,158.64,111.03
1700069380.973934,148.70,103.59
1700069381.0460458,146.35,104.19
1700069381.1185918,152.57,102.10
1700069381.1901243,150.46,107.96
1700069381.2621255,153.40,110.08
1700069381.3352947,147.73,105.16
1700069381.4067156,145.52,102.13
1700069381.4787219,152.89,103.05
1700069381.550244,146.69,109.18
1700069381.622816,154.94,108.30
1700069381.6943772,148.21,104.37
1700069381.7663755,145.86,101.78
1700069381.8383524,154.16,101.60
1700069381.9104419,148.19,109.15
1700069381.9824421,156.44,106.04
1700069382.0539734,147.36,106.70
1700069382.1265032,147.62,102.13
1700069382.1990366,151.67,103.08
1700069382.2720494,148.72,106.44
1700069382.3425777,152.90,118.17
1700069382.4150963,146.61,335.25
1700069382.485715,143.71,317.95
1700069382.5587034,152.91,172.42
1700069382.6302269,149.16,180.16
1700069382.7020187,155.10,115.92
1700069382.7739818,146.45,109.18
1700069382.8458283,144.03,106.31
1700069382.9184775,152.84,107.76
1700069382.990059,147.34,111.40
1700069383.062059,152.74,109.62
1700069383.1345813,143.37,107.16
1700069383.2061405,144.54,103.64
1700069383.27827,152.78,106.68
1700069383.349874,145.88,108.59
1700069383.4224496,151.76,115.32
1700069383.4945781,144.98,104.58
1700069383.566579,143.83,102.41
1700069383.6388562,151.93,104.96
1700069383.710432,145.52,110.68
1700069383.782373,150.83,109.67
1700069383.8542364,142.38,104.42
1700069383.9262245,144.82,104.65
1700069383.9987648,151.42,105.22
1700069384.0697465,146.49,112.81
1700069384.1422744,149.63,109.77
1700069384.2144318,142.79,105.39
1700069384.2864497,141.98,104.47
1700069384.3588157,151.75,104.89
1700069384.4313545,146.17,110.48
1700069384.5020099,149.70,107.40
1700069384.5740044,142.51,104.85
1700069384.6465316,144.12,103.13
1700069384.7180128,154.80,106.59
1700069384.7905402,146.28,110.13
1700069384.8625398,148.97,112.38
1700069384.9342785,142.40,104.48
1700069385.0058913,144.48,103.57
1700069385.0788777,153.43,105.28
1700069385.1504157,147.59,112.05
1700069385.222107,149.41,107.89
1700069385.2946713,145.37,102.32
1700069385.3666685,142.96,103.92
1700069385.4381998,153.73,106.63
1700069385.509791,147.47,108.54
1700069385.5817928,148.34,106.75
1700069385.6543198,144.29,102.43
1700069385.726581,144.28,103.01
1700069385.7987292,153.94,107.06
1700069385.8707283,145.90,110.34
1700069385.9417768,149.17,109.53
1700069386.0143218,142.50,103.84
1700069386.0863316,142.37,101.46
1700069386.15788,155.00,107.69
1700069386.230459,145.65,111.55
1700069386.3019898,148.10,109.78
1700069386.3739936,143.60,103.02
1700069386.4465067,144.11,105.84
1700069386.5180495,153.57,109.26
1700069386.5905867,142.88,112.60
1700069386.6626387,145.73,110.17
1700069386.7341788,142.30,105.47
1700069386.8067281,143.66,106.05
1700069386.8787239,153.81,107.42
1700069386.9505177,145.55,109.46
1700069387.022043,147.65,108.34
1700069387.0946558,143.05,106.03
1700069387.1666532,142.97,104.50
1700069387.2381902,153.99,107.85
1700069387.3107314,144.11,111.92
1700069387.3828113,146.45,106.79
1700069387.4552941,142.04,104.73
1700069387.5268416,142.81,105.18
1700069387.5977948,155.79,108.60
1700069387.6707964,145.05,108.69
1700069387.7424061,147.52,108.94
1700069387.8140476,139.37,102.16
1700069387.8869908,142.55,104.55
1700069387.9582918,153.18,107.58
1700069388.0305998,145.75,111.14
1700069388.1021984,146.98,106.68
1700069388.175208,141.58,105.43
1700069388.2467277,141.98,105.46
1700069388.3183644,155.44,107.68
1700069388.3906302,144.12,109.57
1700069388.4626231,145.75,109.38
1700069388.5341694,142.00,104.09
1700069388.6068285,143.36,103.54
1700069388.6779144,154.98,107.11
1700069388.7504232,144.77,107.02
1700069388.822072,144.08,106.50
1700069388.8946211,140.95,105.06
1700069388.9661648,142.47,102.16
1700069389.0386953,155.14,108.86
1700069389.1102352,145.01,109.81
1700069389.1822536,143.88,107.68
1700069389.2538667,142.37,103.51
1700069389.3264184,141.45,103.38
1700069389.398037,157.90,108.79
1700069389.4710596,144.47,107.90
1700069389.542688,146.03,106.75
1700069389.6140516,134.39,103.66
1700069389.6870556,157.57,103.37
1700069389.7585528,317.24,110.78
1700069389.8300908,202.79,115.18
1700069389.9026206,180.58,117.05
1700069389.9746153,197.87,117.63
1700069390.046431,213.40,114.56
1700069390.1179812,190.77,114.31
1700069390.1899865,157.65,108.46
1700069390.2625003,147.44,109.64
1700069390.3340619,146.45,104.55
1700069390.406585,149.16,106.33
1700069390.4786565,158.18,109.03
1700069390.55017,147.14,110.19
1700069390.621703,144.70,109.82
1700069390.6942446,144.06,104.47
1700069390.7662458,143.16,104.12
1700069390.837825,156.94,111.89
1700069390.9101663,146.02,111.57
1700069390.982163,144.65,106.64
1700069391.0542786,144.34,103.67
1700069391.12681,145.34,106.64
1700069391.1984057,155.74,110.26
1700069391.2704065,146.16,110.35
1700069391.3420463,142.70,106.58
1700069391.4147,140.34,103.33
1700069391.4867709,207.51,109.45
1700069391.5583634,577.69,108.09
1700069391.6300187,334.06,109.79
1700069391.702616,226.89,116.71
1700069391.7746181,245.86,117.84
1700069391.8462148,262.75,113.62
1700069391.9179437,179.93,112.08
1700069391.9898973,157.12,110.97
1700069392.0618474,150.83,105.71
1700069392.134375,147.30,104.55
1700069392.205909,147.84,106.41
1700069392.277965,156.40,109.66
1700069392.3504949,147.94,110.00
1700069392.4221516,147.56,107.21
1700069392.4946678,149.36,106.56
1700069392.5666692,145.25,106.28
1700069392.6382837,159.28,112.40
1700069392.709835,147.02,107.13
1700069392.7818873,140.01,103.30
1700069392.854337,146.01,104.46
1700069392.9259217,144.98,108.47
1700069392.9984355,155.81,110.93
1700069393.0706306,146.38,110.80
1700069393.1431603,143.31,104.68
1700069393.2147791,143.74,102.55
1700069393.2867973,143.70,106.55
1700069393.3583622,156.25,111.42
1700069393.4300137,147.28,109.94
1700069393.5025227,138.94,103.67
1700069393.5745246,144.92,103.49
1700069393.646055,144.03,107.70
1700069393.7186358,155.34,110.90
1700069393.7906473,143.14,109.30
1700069393.8622005,141.54,104.10
1700069393.9347467,144.46,104.14
1700069394.0062642,144.31,107.65
1700069394.0785396,151.89,112.90
1700069394.1500945,145.70,108.92
1700069394.2223284,139.45,104.21
1700069394.2943907,145.46,104.15
1700069394.3669026,143.57,109.87
1700069394.4384274,152.97,111.30
1700069394.5099933,141.38,106.87
1700069394.581997,140.61,103.77
1700069394.6545117,145.40,103.68
1700069394.727044,143.59,105.70
1700069394.7985754,153.06,108.16
1700069394.8705714,142.54,106.94
1700069394.9421906,137.91,105.30
1700069395.0148957,143.76,104.82
1700069395.086177,140.90,108.62
1700069395.1587954,151.84,110.09
1700069395.2305138,142.84,107.50
1700069395.3020294,137.47,102.76
1700069395.3740327,144.25,102.98
1700069395.4466643,140.55,111.02
1700069395.517921,150.25,107.62
1700069395.5909307,141.39,106.02
1700069395.6625395,140.32,104.29
1700069395.7341166,145.04,104.83
1700069395.8066297,141.08,109.03
1700069395.8786333,149.45,110.11
1700069395.950165,139.25,106.03
1700069396.0227077,138.22,101.82
1700069396.0947194,143.67,103.78
1700069396.1656458,142.30,106.89
1700069396.2381618,147.32,110.13
1700069396.3096948,140.94,104.39
1700069396.3827455,139.09,104.90
1700069396.4543374,145.02,106.55
1700069396.526991,140.89,108.46
1700069396.5986953,145.94,107.65
1700069396.6706958,140.81,109.42
1700069396.742235,138.80,104.08
1700069396.8147771,145.92,104.87
1700069396.8867753,141.25,109.03
1700069396.9593353,145.20,110.97
1700069397.0298357,140.70,105.70
1700069397.1024044,138.48,102.97
1700069397.1748044,146.38,105.29
1700069397.2463467,140.06,109.24
1700069397.3188617,144.87,109.30
1700069397.3898764,136.49,107.84
1700069397.462394,138.79,101.23
1700069397.5339205,146.88,105.66
1700069397.6065075,140.86,110.41
1700069397.6785326,145.09,106.98
1700069397.750175,138.16,102.67
1700069397.8227134,138.01,100.64
1700069397.8947377,148.33,104.21
1700069397.966244,139.90,110.66
1700069398.0388684,143.42,106.34
1700069398.110372,138.33,103.83
1700069398.1819065,139.18,102.26
1700069398.2545354,146.74,108.65
1700069398.326114,139.29,107.83
1700069398.3987007,143.41,107.04
1700069398.4707103,137.11,102.09
1700069398.542366,139.38,100.75
1700069398.6140363,147.07,104.14
1700069398.6870615,140.84,108.54
1700069398.7586381,140.59,108.14
1700069398.8302467,137.80,103.06
1700069398.901896,139.34,102.43
1700069398.9739115,148.27,107.22
1700069399.046576,141.42,110.30
1700069399.118214,142.12,106.26
1700069399.189865,137.27,103.14
1700069399.2624905,137.82,101.91
1700069399.3350067,149.47,105.96
1700069399.406545,140.71,108.77
1700069399.4785445,139.87,107.98
1700069399.5501325,137.23,102.19
1700069399.622707,141.01,102.44
1700069399.6947656,149.58,105.68
1700069399.7664042,140.84,107.26
1700069399.8379254,140.91,105.95
1700069399.9104474,137.71,100.31
1700069399.9824586,137.19,101.38
1700069400.0549622,150.38,107.49
1700069400.1264842,137.30,110.22
1700069400.1980178,142.00,105.21
1700069400.27056,135.56,100.52
1700069400.3421648,137.54,102.60
1700069400.4137347,149.62,104.82
1700069400.486822,140.35,106.78
1700069400.5583344,140.40,106.17
1700069400.6309195,138.52,103.04
1700069400.7024438,136.77,99.77
1700069400.7744446,150.75,105.81
1700069400.8460944,139.17,109.08
1700069400.9186804,139.66,103.94
1700069400.990698,136.73,105.02
1700069401.0624008,138.05,101.89
1700069401.134521,151.03,106.51
1700069401.2067604,140.22,107.40
1700069401.2783437,147.96,105.01
1700069401.3509653,323.42,103.48
1700069401.4224598,223.62,106.29
1700069401.49446,154.47,120.78
1700069401.566253,209.71,114.19
1700069401.6378014,159.32,107.71
1700069401.7103012,146.10,105.07
1700069401.7823148,143.52,103.10
1700069401.854821,152.70,109.78
1700069401.9263487,143.15,107.38
1700069401.9983504,144.34,106.53
1700069402.0699189,140.92,102.89
1700069402.142449,142.53,103.26
1700069402.2139993,153.32,109.29
1700069402.2861242,140.74,105.50
1700069402.3586974,142.92,104.24
1700069402.4299886,140.92,104.06
1700069402.5020554,138.52,105.22
1700069402.5746384,152.07,109.28
1700069402.6461601,142.02,108.98
1700069402.718702,140.76,103.74
1700069402.7907119,140.69,102.37
1700069402.8623765,139.77,102.75
1700069402.9339104,151.16,108.06
1700069403.0065558,141.52,106.93
1700069403.0785604,139.34,106.55
1700069403.1501343,138.88,103.78
1700069403.2225974,139.79,103.02
1700069403.294195,152.74,108.84
1700069403.3658462,141.94,109.09
1700069403.4383607,137.85,103.55
1700069403.5099788,137.35,102.43
1700069403.581965,139.45,105.00
1700069403.6545396,151.76,109.11
1700069403.726142,141.54,108.36
1700069403.799165,138.95,103.59
1700069403.8708055,141.07,102.01
1700069403.9423296,139.38,106.65
1700069404.0149374,152.17,110.04
1700069404.0869355,140.53,108.37
1700069404.1584628,137.24,101.50
1700069404.2309813,139.46,102.07
1700069404.3022878,137.97,104.80
1700069404.3748333,150.91,108.61
1700069404.4460242,137.95,107.95
1700069404.518666,136.27,102.56
1700069404.5906823,137.44,97.83
1700069404.6621916,138.23,104.56
1700069404.733785,150.89,107.84
1700069404.8063827,139.84,106.46
1700069404.8783875,136.76,104.19
1700069404.9498992,138.13,103.21
1700069405.0225348,139.16,103.74
1700069405.0944753,149.63,108.29
1700069405.1671064,140.57,108.00
1700069405.2386415,136.89,105.60
1700069405.3107052,163.58,102.40
1700069405.3827012,112.43,102.87
1700069405.4544148,157.81,110.62
1700069405.5269418,177.19,111.15
1700069405.5989542,151.76,111.80
1700069405.6705916,200.12,106.31
1700069405.7421396,175.62,107.43
1700069405.8147056,159.75,108.92
1700069405.8867013,148.23,104.82
1700069405.958298,142.18,103.71
1700069406.029949,144.12,103.57
1700069406.1020164,142.98,101.62
1700069406.1745303,153.90,109.00
1700069406.2460608,142.18,108.91
1700069406.318485,140.79,103.22
1700069406.3898401,142.73,103.86
1700069406.462367,138.70,104.64
1700069406.534889,152.14,109.42
1700069406.6069636,140.49,104.58
1700069406.6783133,138.98,105.71
1700069406.7508996,141.29,101.24
1700069406.8225322,140.79,106.86
1700069406.8945487,149.23,109.89
1700069406.966052,142.00,105.15
1700069407.038642,137.41,103.81
1700069407.1102393,139.35,101.54
1700069407.1822345,137.78,106.74
1700069407.254836,152.78,107.60
1700069407.326442,141.26,106.18
1700069407.3983233,137.95,101.00
1700069407.469906,143.26,101.00
1700069407.5419214,141.34,107.34
1700069407.6141949,147.49,108.30
1700069407.6869729,141.51,105.06
1700069407.7578135,137.73,102.90
1700069407.830336,145.79,102.96
1700069407.9028184,146.30,114.03
1700069407.9748027,153.15,114.98
1700069408.046389,144.09,107.70
1700069408.1189108,140.89,106.99
1700069408.189915,141.57,102.30
1700069408.2625136,140.99,106.97
1700069408.335037,149.07,111.38
1700069408.406403,139.55,104.20
1700069408.4789586,136.71,102.75
1700069408.5504606,141.07,102.26
1700069408.6220555,141.66,106.57
1700069408.6940172,148.10,106.64
1700069408.7666698,140.82,105.23
1700069408.838202,137.46,104.29
1700069408.9104755,141.06,103.92
1700069408.9824743,138.27,104.46
1700069409.054459,148.37,107.61
1700069409.1260412,138.95,105.42
1700069409.1980426,135.67,100.15
1700069409.2705653,139.80,102.17
1700069409.3421552,141.56,105.76
1700069409.4150133,145.43,106.36
1700069409.486019,139.41,105.24
1700069409.5587752,136.79,101.56
1700069409.6302896,141.40,102.63
1700069409.7023647,137.30,108.19
1700069409.7738898,146.88,111.55
1700069409.8464112,134.93,104.19
1700069409.9180732,136.28,102.99
1700069409.9901276,141.01,104.31
1700069410.0626214,140.69,107.85
1700069410.1341445,145.94,106.03
1700069410.2061622,138.55,104.18
1700069410.278682,135.82,102.46
1700069410.3502543,142.94,101.28
1700069410.42215,137.41,105.31
1700069410.4941692,144.75,106.42
1700069410.5666995,137.71,103.85
1700069410.6382256,136.30,102.53
1700069410.7108119,141.64,102.88
1700069410.7828302,137.44,106.66
1700069410.8543348,144.75,107.53
1700069410.9259481,137.11,103.14
1700069410.9979677,136.96,102.17
1700069411.0705018,140.96,101.54
1700069411.1420407,138.07,105.83
1700069411.2146847,145.57,106.24
1700069411.2866824,136.82,103.64
1700069411.3581994,136.26,101.96
1700069411.430434,142.44,104.71
1700069411.5024843,169.76,105.99
1700069411.5740273,377.50,107.74
1700069411.647544,302.89,107.63
1700069411.7191489,185.42,107.38
1700069411.7901454,121.94,108.93
1700069411.8618004,167.79,111.37
1700069411.9343207,170.71,111.42
1700069412.006321,147.80,105.29
1700069412.0780365,142.72,99.81
1700069412.1506183,148.71,103.64
1700069412.222208,144.45,108.31
1700069412.2942097,141.13,107.96
1700069412.366746,139.94,104.03
1700069412.4382834,137.52,102.59
1700069412.5106146,146.87,102.93
1700069412.5831318,141.13,108.67
1700069412.6546783,146.18,105.53
